"movieId","title","genres","year","title_clean"
2664,"Invasion of the Body Snatchers (1956)","Horror|Sci-Fi|Thriller",NA,"Invasion of the Body Snatchers"
2671,"Notting Hill (1999)","Comedy|Romance",NA,"Notting Hill"
2672,"Thirteenth Floor, The (1999)","Drama|Sci-Fi|Thriller",NA,"Thirteenth Floor, The"
2683,"Austin Powers: The Spy Who Shagged Me (1999)","Action|Adventure|Comedy",NA,"Austin Powers: The Spy Who Shagged Me"
2686,"Red Violin, The (Violon rouge, Le) (1998)","Drama|Mystery",NA,"Red Violin, The (Violon rouge, Le)"
2687,"Tarzan (1999)","Adventure|Animation|Children|Drama",NA,"Tarzan"
2688,"General's Daughter, The (1999)","Crime|Drama|Mystery|Thriller",NA,"General's Daughter, The"
2690,"Ideal Husband, An (1999)","Comedy|Romance",NA,"Ideal Husband, An"
2692,"Run Lola Run (Lola rennt) (1998)","Action|Crime",NA,"Run Lola Run (Lola rennt)"
2694,"Big Daddy (1999)","Comedy",NA,"Big Daddy"
2699,"Arachnophobia (1990)","Comedy|Horror",NA,"Arachnophobia"
2700,"South Park: Bigger, Longer and Uncut (1999)","Animation|Comedy|Musical",NA,"South Park: Bigger, Longer and Uncut"
2701,"Wild Wild West (1999)","Action|Comedy|Sci-Fi|Western",NA,"Wild Wild West"
2702,"Summer of Sam (1999)","Drama",NA,"Summer of Sam"
2706,"American Pie (1999)","Comedy|Romance",NA,"American Pie"
2707,"Arlington Road (1999)","Thriller",NA,"Arlington Road"
2710,"Blair Witch Project, The (1999)","Drama|Horror|Thriller",NA,"Blair Witch Project, The"
2712,"Eyes Wide Shut (1999)","Drama|Mystery|Thriller",NA,"Eyes Wide Shut"
2713,"Lake Placid (1999)","Horror|Thriller",NA,"Lake Placid"
2716,"Ghostbusters (a.k.a. Ghost Busters) (1984)","Action|Comedy|Sci-Fi",NA,"Ghostbusters (a.k.a. Ghost Busters)"
2717,"Ghostbusters II (1989)","Comedy|Fantasy|Sci-Fi",NA,"Ghostbusters II"
2718,"Drop Dead Gorgeous (1999)","Comedy",NA,"Drop Dead Gorgeous"
2719,"Haunting, The (1999)","Horror|Thriller",NA,"Haunting, The"
2720,"Inspector Gadget (1999)","Action|Adventure|Children|Comedy",NA,"Inspector Gadget"
2722,"Deep Blue Sea (1999)","Action|Horror|Sci-Fi|Thriller",NA,"Deep Blue Sea"
2723,"Mystery Men (1999)","Action|Comedy|Fantasy",NA,"Mystery Men"
2724,"Runaway Bride (1999)","Comedy|Romance",NA,"Runaway Bride"
2728,"Spartacus (1960)","Action|Drama|Romance|War",NA,"Spartacus"
2731,"400 Blows, The (Les quatre cents coups) (1959)","Crime|Drama",NA,"400 Blows, The (Les quatre cents coups)"
2734,"Mosquito Coast, The (1986)","Adventure|Drama|Thriller",NA,"Mosquito Coast, The"
2735,"Golden Child, The (1986)","Action|Adventure|Comedy|Fantasy|Mystery",NA,"Golden Child, The"
2739,"Color Purple, The (1985)","Drama",NA,"Color Purple, The"
2746,"Little Shop of Horrors (1986)","Comedy|Horror|Musical",NA,"Little Shop of Horrors"
2761,"Iron Giant, The (1999)","Adventure|Animation|Children|Drama|Sci-Fi",NA,"Iron Giant, The"
2762,"Sixth Sense, The (1999)","Drama|Horror|Mystery",NA,"Sixth Sense, The"
2763,"Thomas Crown Affair, The (1999)","Action|Mystery",NA,"Thomas Crown Affair, The"
2770,"Bowfinger (1999)","Comedy",NA,"Bowfinger"
2772,"Detroit Rock City (1999)","Comedy",NA,"Detroit Rock City"
2779,"Heaven Can Wait (1978)","Comedy",NA,"Heaven Can Wait"
2788,"Monty Python's And Now for Something Completely Different (1971)","Comedy",NA,"Monty Python's And Now for Something Completely Different"
2791,"Airplane! (1980)","Comedy",NA,"Airplane!"
2792,"Airplane II: The Sequel (1982)","Comedy",NA,"Airplane II: The Sequel"
2793,"American Werewolf in Paris, An (1997)","Comedy|Horror|Romance|Thriller",NA,"American Werewolf in Paris, An"
2794,"European Vacation (aka National Lampoon's European Vacation) (1985)","Adventure|Comedy|Romance",NA,"European Vacation (aka National Lampoon's European Vacation)"
2795,"National Lampoon's Vacation (1983)","Comedy",NA,"National Lampoon's Vacation"
2796,"Funny Farm (1988)","Comedy",NA,"Funny Farm"
2797,"Big (1988)","Comedy|Drama|Fantasy|Romance",NA,"Big"
2798,"Problem Child (1990)","Children|Comedy",NA,"Problem Child"
2802,"Tequila Sunrise (1988)","Action|Drama|Romance|Thriller",NA,"Tequila Sunrise"
2803,"Pelican Brief, The (1993)","Crime|Drama|Mystery|Romance|Thriller",NA,"Pelican Brief, The"
2804,"Christmas Story, A (1983)","Children|Comedy",NA,"Christmas Story, A"
2805,"Mickey Blue Eyes (1999)","Comedy|Romance",NA,"Mickey Blue Eyes"
2808,"Universal Soldier (1992)","Action|Sci-Fi",NA,"Universal Soldier"
2819,"Three Days of the Condor (3 Days of the Condor) (1975)","Drama|Mystery|Romance|Thriller",NA,"Three Days of the Condor (3 Days of the Condor)"
2822,"Medicine Man (1992)","Adventure|Romance",NA,"Medicine Man"
2826,"13th Warrior, The (1999)","Action|Adventure|Fantasy",NA,"13th Warrior, The"
2827,"Astronaut's Wife, The (1999)","Horror|Sci-Fi|Thriller",NA,"Astronaut's Wife, The"
2840,"Stigmata (1999)","Drama|Thriller",NA,"Stigmata"
2841,"Stir of Echoes (1999)","Horror|Mystery|Thriller",NA,"Stir of Echoes"
2857,"Yellow Submarine (1968)","Adventure|Animation|Comedy|Fantasy|Musical",NA,"Yellow Submarine"
2858,"American Beauty (1999)","Drama|Romance",NA,"American Beauty"
2863,"Hard Day's Night, A (1964)","Adventure|Comedy|Musical",NA,"Hard Day's Night, A"
2867,"Fright Night (1985)","Comedy|Horror|Thriller",NA,"Fright Night"
2871,"Deliverance (1972)","Adventure|Drama|Thriller",NA,"Deliverance"
2872,"Excalibur (1981)","Adventure|Fantasy",NA,"Excalibur"
2875,"Sommersby (1993)","Drama|Mystery|Romance",NA,"Sommersby"
2881,"Double Jeopardy (1999)","Action|Crime|Drama|Thriller",NA,"Double Jeopardy"
2890,"Three Kings (1999)","Action|Adventure|Comedy|Drama|War",NA,"Three Kings"
2901,"Phantasm (1979)","Horror|Sci-Fi",NA,"Phantasm"
2908,"Boys Don't Cry (1999)","Drama",NA,"Boys Don't Cry"
2912,"Limey, The (1999)","Crime|Drama|Thriller",NA,"Limey, The"
2915,"Risky Business (1983)","Comedy",NA,"Risky Business"
2916,"Total Recall (1990)","Action|Adventure|Sci-Fi|Thriller",NA,"Total Recall"
2917,"Body Heat (1981)","Crime|Thriller",NA,"Body Heat"
2918,"Ferris Bueller's Day Off (1986)","Comedy",NA,"Ferris Bueller's Day Off"
2921,"High Plains Drifter (1973)","Western",NA,"High Plains Drifter"
2924,"Drunken Master (Jui kuen) (1978)","Action|Comedy",NA,"Drunken Master (Jui kuen)"
2926,"Hairspray (1988)","Comedy|Drama",NA,"Hairspray"
2942,"Flashdance (1983)","Drama|Romance",NA,"Flashdance"
2944,"Dirty Dozen, The (1967)","Action|Drama|War",NA,"Dirty Dozen, The"
2947,"Goldfinger (1964)","Action|Adventure|Thriller",NA,"Goldfinger"
2948,"From Russia with Love (1963)","Action|Adventure|Thriller",NA,"From Russia with Love"
2949,"Dr. No (1962)","Action|Adventure|Thriller",NA,"Dr. No"
2950,"Blue Lagoon, The (1980)","Adventure|Drama|Romance",NA,"Blue Lagoon, The"
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)","Action|Western",NA,"Fistful of Dollars, A (Per un pugno di dollari)"
2952,"Sydney (Hard Eight) (1996)","Crime|Drama|Thriller",NA,"Sydney (Hard Eight)"
2953,"Home Alone 2: Lost in New York (1992)","Children|Comedy",NA,"Home Alone 2: Lost in New York"
2959,"Fight Club (1999)","Action|Crime|Drama|Thriller",NA,"Fight Club"
2966,"Straight Story, The (1999)","Adventure|Drama",NA,"Straight Story, The"
2968,"Time Bandits (1981)","Adventure|Comedy|Fantasy|Sci-Fi",NA,"Time Bandits"
2973,"Crimes and Misdemeanors (1989)","Comedy|Crime|Drama",NA,"Crimes and Misdemeanors"
2985,"RoboCop (1987)","Action|Crime|Drama|Sci-Fi|Thriller",NA,"RoboCop"
2986,"RoboCop 2 (1990)","Action|Crime|Sci-Fi|Thriller",NA,"RoboCop 2"
2987,"Who Framed Roger Rabbit? (1988)","Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery",NA,"Who Framed Roger Rabbit?"
2989,"For Your Eyes Only (1981)","Action|Adventure|Thriller",NA,"For Your Eyes Only"
2990,"Licence to Kill (1989)","Action|Adventure|Thriller",NA,"Licence to Kill"
2991,"Live and Let Die (1973)","Action|Adventure|Thriller",NA,"Live and Let Die"
2993,"Thunderball (1965)","Action|Adventure|Thriller",NA,"Thunderball"
2995,"House on Haunted Hill (1999)","Horror|Thriller",NA,"House on Haunted Hill"
2997,"Being John Malkovich (1999)","Comedy|Drama|Fantasy",NA,"Being John Malkovich"
3000,"Princess Mononoke (Mononoke-hime) (1997)","Action|Adventure|Animation|Drama|Fantasy",NA,"Princess Mononoke (Mononoke-hime)"
3004,"Bachelor, The (1999)","Comedy|Romance",NA,"Bachelor, The"
3005,"Bone Collector, The (1999)","Thriller",NA,"Bone Collector, The"
3006,"Insider, The (1999)","Drama|Thriller",NA,"Insider, The"
3016,"Creepshow (1982)","Horror",NA,"Creepshow"
3018,"Re-Animator (1985)","Comedy|Horror|Sci-Fi",NA,"Re-Animator"
3019,"Drugstore Cowboy (1989)","Crime|Drama",NA,"Drugstore Cowboy"
3020,"Falling Down (1993)","Action|Drama",NA,"Falling Down"
3030,"Yojimbo (1961)","Action|Adventure",NA,"Yojimbo"
3033,"Spaceballs (1987)","Comedy|Sci-Fi",NA,"Spaceballs"
3034,"Robin Hood (1973)","Adventure|Animation|Children|Comedy|Musical",NA,"Robin Hood"
3035,"Mister Roberts (1955)","Comedy|Drama|War",NA,"Mister Roberts"
3037,"Little Big Man (1970)","Western",NA,"Little Big Man"
3039,"Trading Places (1983)","Comedy",NA,"Trading Places"
3044,"Dead Again (1991)","Mystery|Romance|Thriller",NA,"Dead Again"
3052,"Dogma (1999)","Adventure|Comedy|Fantasy",NA,"Dogma"
3053,"Messenger: The Story of Joan of Arc, The (1999)","Drama|War",NA,"Messenger: The Story of Joan of Arc, The"
3060,"Commitments, The (1991)","Comedy|Drama|Musical",NA,"Commitments, The"
3062,"Longest Day, The (1962)","Action|Drama|War",NA,"Longest Day, The"
3067,"Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)","Comedy|Drama",NA,"Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios)"
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","Adventure|Comedy|Sci-Fi",NA,"Adventures of Buckaroo Banzai Across the 8th Dimension, The"
3072,"Moonstruck (1987)","Comedy|Romance",NA,"Moonstruck"
3081,"Sleepy Hollow (1999)","Fantasy|Horror|Mystery|Romance",NA,"Sleepy Hollow"
3082,"World Is Not Enough, The (1999)","Action|Adventure|Thriller",NA,"World Is Not Enough, The"
3083,"All About My Mother (Todo sobre mi madre) (1999)","Drama",NA,"All About My Mother (Todo sobre mi madre)"
3087,"Scrooged (1988)","Comedy|Fantasy|Romance",NA,"Scrooged"
3088,"Harvey (1950)","Comedy|Fantasy",NA,"Harvey"
3089,"Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)","Drama",NA,"Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette)"
3098,"Natural, The (1984)","Drama",NA,"Natural, The"
3100,"River Runs Through It, A (1992)","Drama",NA,"River Runs Through It, A"
3101,"Fatal Attraction (1987)","Drama|Thriller",NA,"Fatal Attraction"
3104,"Midnight Run (1988)","Action|Comedy|Crime|Thriller",NA,"Midnight Run"
3105,"Awakenings (1990)","Drama|Mystery",NA,"Awakenings"
3107,"Backdraft (1991)","Action|Drama",NA,"Backdraft"
3108,"Fisher King, The (1991)","Comedy|Drama|Fantasy|Romance",NA,"Fisher King, The"
3113,"End of Days (1999)","Action|Fantasy|Horror|Mystery|Thriller",NA,"End of Days"
3114,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy",NA,"Toy Story 2"
3146,"Deuce Bigalow: Male Gigolo (1999)","Comedy",NA,"Deuce Bigalow: Male Gigolo"
3147,"Green Mile, The (1999)","Crime|Drama",NA,"Green Mile, The"
3148,"Cider House Rules, The (1999)","Drama",NA,"Cider House Rules, The"
3156,"Bicentennial Man (1999)","Drama|Romance|Sci-Fi",NA,"Bicentennial Man"
3157,"Stuart Little (1999)","Children|Comedy|Fantasy",NA,"Stuart Little"
3159,"Fantasia 2000 (1999)","Animation|Children|Musical|IMAX",NA,"Fantasia 2000"
3160,"Magnolia (1999)","Drama",NA,"Magnolia"
3168,"Easy Rider (1969)","Adventure|Drama",NA,"Easy Rider"
3173,"Any Given Sunday (1999)","Drama",NA,"Any Given Sunday"
3174,"Man on the Moon (1999)","Comedy|Drama",NA,"Man on the Moon"
3175,"Galaxy Quest (1999)","Adventure|Comedy|Sci-Fi",NA,"Galaxy Quest"
3176,"Talented Mr. Ripley, The (1999)","Drama|Mystery|Thriller",NA,"Talented Mr. Ripley, The"
3178,"Hurricane, The (1999)","Drama",NA,"Hurricane, The"
3186,"Girl, Interrupted (1999)","Drama",NA,"Girl, Interrupted"
3189,"My Dog Skip (1999)","Children|Drama",NA,"My Dog Skip"
3198,"Papillon (1973)","Crime|Drama",NA,"Papillon"
3203,"Dead Calm (1989)","Thriller",NA,"Dead Calm"
3210,"Fast Times at Ridgemont High (1982)","Comedy|Drama|Romance",NA,"Fast Times at Ridgemont High"
3213,"Batman: Mask of the Phantasm (1993)","Animation|Children",NA,"Batman: Mask of the Phantasm"
3219,"Pacific Heights (1990)","Mystery|Thriller",NA,"Pacific Heights"
3243,"Encino Man (1992)","Comedy",NA,"Encino Man"
3244,"Goodbye Girl, The (1977)","Comedy|Romance",NA,"Goodbye Girl, The"
3246,"Malcolm X (1992)","Drama",NA,"Malcolm X"
3247,"Sister Act (1992)","Comedy|Crime",NA,"Sister Act"
3248,"Sister Act 2: Back in the Habit (1993)","Comedy",NA,"Sister Act 2: Back in the Habit"
3252,"Scent of a Woman (1992)","Drama",NA,"Scent of a Woman"
3253,"Wayne's World (1992)","Comedy",NA,"Wayne's World"
3254,"Wayne's World 2 (1993)","Comedy",NA,"Wayne's World 2"
3255,"League of Their Own, A (1992)","Comedy|Drama",NA,"League of Their Own, A"
3256,"Patriot Games (1992)","Action|Crime|Drama|Thriller",NA,"Patriot Games"
3257,"Bodyguard, The (1992)","Drama|Romance|Thriller",NA,"Bodyguard, The"
3258,"Death Becomes Her (1992)","Comedy|Fantasy",NA,"Death Becomes Her"
3259,"Far and Away (1992)","Adventure|Drama|Romance",NA,"Far and Away"
3260,"Howards End (1992)","Drama",NA,"Howards End"
3261,"Singles (1992)","Comedy|Drama|Romance",NA,"Singles"
3262,"Twin Peaks: Fire Walk with Me (1992)","Crime|Drama|Mystery|Thriller",NA,"Twin Peaks: Fire Walk with Me"
3263,"White Men Can't Jump (1992)","Comedy|Drama",NA,"White Men Can't Jump"
3264,"Buffy the Vampire Slayer (1992)","Action|Comedy|Horror",NA,"Buffy the Vampire Slayer"
3267,"Mariachi, El (1992)","Action|Crime|Thriller|Western",NA,"Mariachi, El"
3268,"Stop! Or My Mom Will Shoot (1992)","Action|Comedy",NA,"Stop! Or My Mom Will Shoot"
3269,"Forever Young (1992)","Drama|Romance|Sci-Fi",NA,"Forever Young"
3270,"Cutting Edge, The (1992)","Comedy|Drama|Romance",NA,"Cutting Edge, The"
3271,"Of Mice and Men (1992)","Drama",NA,"Of Mice and Men"
3273,"Scream 3 (2000)","Comedy|Horror|Mystery|Thriller",NA,"Scream 3"
3274,"Single White Female (1992)","Drama|Thriller",NA,"Single White Female"
3275,"Boondock Saints, The (2000)","Action|Crime|Drama|Thriller",NA,"Boondock Saints, The"
3285,"Beach, The (2000)","Adventure|Drama",NA,"Beach, The"
3298,"Boiler Room (2000)","Crime|Drama|Thriller",NA,"Boiler Room"
3300,"Pitch Black (2000)","Horror|Sci-Fi|Thriller",NA,"Pitch Black"
3301,"Whole Nine Yards, The (2000)","Comedy|Crime",NA,"Whole Nine Yards, The"
3307,"City Lights (1931)","Comedy|Drama|Romance",NA,"City Lights"
3316,"Reindeer Games (2000)","Action|Thriller",NA,"Reindeer Games"
3317,"Wonder Boys (2000)","Comedy|Drama",NA,"Wonder Boys"
3328,"Ghost Dog: The Way of the Samurai (1999)","Crime|Drama",NA,"Ghost Dog: The Way of the Samurai"
3334,"Key Largo (1948)","Crime|Drama|Film-Noir|Thriller",NA,"Key Largo"
3354,"Mission to Mars (2000)","Sci-Fi",NA,"Mission to Mars"
3355,"Ninth Gate, The (1999)","Fantasy|Horror|Mystery|Thriller",NA,"Ninth Gate, The"
3358,"Defending Your Life (1991)","Comedy|Drama|Fantasy|Romance",NA,"Defending Your Life"
3359,"Breaking Away (1979)","Comedy|Drama",NA,"Breaking Away"
3360,"Hoosiers (a.k.a. Best Shot) (1986)","Drama|Romance",NA,"Hoosiers (a.k.a. Best Shot)"
3361,"Bull Durham (1988)","Comedy|Drama|Romance",NA,"Bull Durham"
3362,"Dog Day Afternoon (1975)","Crime|Drama",NA,"Dog Day Afternoon"
3363,"American Graffiti (1973)","Comedy|Drama",NA,"American Graffiti"
3386,"JFK (1991)","Drama|Mystery|Thriller",NA,"JFK"
3388,"Harry and the Hendersons (1987)","Children|Comedy",NA,"Harry and the Hendersons"
3396,"Muppet Movie, The (1979)","Adventure|Children|Comedy|Musical",NA,"Muppet Movie, The"
3397,"Great Muppet Caper, The (1981)","Children|Comedy",NA,"Great Muppet Caper, The"
3398,"Muppets Take Manhattan, The (1984)","Children|Comedy|Musical",NA,"Muppets Take Manhattan, The"
3408,"Erin Brockovich (2000)","Drama",NA,"Erin Brockovich"
3409,"Final Destination (2000)","Drama|Thriller",NA,"Final Destination"
3418,"Thelma & Louise (1991)","Adventure|Crime|Drama",NA,"Thelma & Louise"
3421,"Animal House (1978)","Comedy",NA,"Animal House"
3424,"Do the Right Thing (1989)","Drama",NA,"Do the Right Thing"
3429,"Creature Comforts (1989)","Animation|Comedy",NA,"Creature Comforts"
3435,"Double Indemnity (1944)","Crime|Drama|Film-Noir",NA,"Double Indemnity"
3438,"Teenage Mutant Ninja Turtles (1990)","Action|Children|Comedy|Fantasy|Sci-Fi",NA,"Teenage Mutant Ninja Turtles"
3439,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)","Action|Children|Fantasy",NA,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze"
3440,"Teenage Mutant Ninja Turtles III (1993)","Action|Adventure|Children|Comedy|Fantasy",NA,"Teenage Mutant Ninja Turtles III"
3441,"Red Dawn (1984)","Action|Drama|War",NA,"Red Dawn"
3448,"Good Morning, Vietnam (1987)","Comedy|Drama|War",NA,"Good Morning, Vietnam"
3450,"Grumpy Old Men (1993)","Comedy",NA,"Grumpy Old Men"
3451,"Guess Who's Coming to Dinner (1967)","Drama",NA,"Guess Who's Coming to Dinner"
3452,"Romeo Must Die (2000)","Action|Crime|Romance|Thriller",NA,"Romeo Must Die"
3461,"Lord of the Flies (1963)","Adventure|Drama|Thriller",NA,"Lord of the Flies"
3462,"Modern Times (1936)","Comedy|Drama|Romance",NA,"Modern Times"
3468,"Hustler, The (1961)","Drama",NA,"Hustler, The"
3471,"Close Encounters of the Third Kind (1977)","Adventure|Drama|Sci-Fi",NA,"Close Encounters of the Third Kind"
3476,"Jacob's Ladder (1990)","Horror|Mystery",NA,"Jacob's Ladder"
3477,"Empire Records (1995)","Comedy|Drama",NA,"Empire Records"
3479,"Ladyhawke (1985)","Adventure|Fantasy|Romance",NA,"Ladyhawke"
3481,"High Fidelity (2000)","Comedy|Drama|Romance",NA,"High Fidelity"
3483,"Road to El Dorado, The (2000)","Animation|Children",NA,"Road to El Dorado, The"
3484,"Skulls, The (2000)","Thriller",NA,"Skulls, The"
3489,"Hook (1991)","Adventure|Comedy|Fantasy",NA,"Hook"
3499,"Misery (1990)","Drama|Horror|Thriller",NA,"Misery"
3503,"Solaris (Solyaris) (1972)","Drama|Mystery|Sci-Fi",NA,"Solaris (Solyaris)"
3504,"Network (1976)","Comedy|Drama",NA,"Network"
3507,"Odd Couple, The (1968)","Comedy",NA,"Odd Couple, The"
3508,"Outlaw Josey Wales, The (1976)","Action|Adventure|Drama|Thriller|Western",NA,"Outlaw Josey Wales, The"
3510,"Frequency (2000)","Drama|Thriller",NA,"Frequency"
3524,"Arthur (1981)","Comedy|Romance",NA,"Arthur"
3526,"Parenthood (1989)","Comedy|Drama",NA,"Parenthood"
3527,"Predator (1987)","Action|Sci-Fi|Thriller",NA,"Predator"
3534,"28 Days (2000)","Drama",NA,"28 Days"
3535,"American Psycho (2000)","Crime|Horror|Mystery|Thriller",NA,"American Psycho"
3536,"Keeping the Faith (2000)","Comedy|Drama|Romance",NA,"Keeping the Faith"
3543,"Diner (1982)","Comedy|Drama",NA,"Diner"
3551,"Marathon Man (1976)","Crime|Drama|Thriller",NA,"Marathon Man"
3552,"Caddyshack (1980)","Comedy",NA,"Caddyshack"
3555,"U-571 (2000)","Action|Thriller|War",NA,"U-571"
3556,"Virgin Suicides, The (1999)","Drama|Romance",NA,"Virgin Suicides, The"
3564,"Flintstones in Viva Rock Vegas, The (2000)","Children|Comedy",NA,"Flintstones in Viva Rock Vegas, The"
3578,"Gladiator (2000)","Action|Adventure|Drama",NA,"Gladiator"
3591,"Mr. Mom (1983)","Comedy|Drama",NA,"Mr. Mom"
3593,"Battlefield Earth (2000)","Action|Sci-Fi",NA,"Battlefield Earth"
3608,"Pee-wee's Big Adventure (1985)","Adventure|Comedy",NA,"Pee-wee's Big Adventure"
3615,"Dinosaur (2000)","Adventure|Animation|Children",NA,"Dinosaur"
3616,"Loser (2000)","Comedy|Romance",NA,"Loser"
3617,"Road Trip (2000)","Comedy",NA,"Road Trip"
3618,"Small Time Crooks (2000)","Comedy|Crime",NA,"Small Time Crooks"
3623,"Mission: Impossible II (2000)","Action|Adventure|Thriller",NA,"Mission: Impossible II"
3624,"Shanghai Noon (2000)","Action|Adventure|Comedy|Western",NA,"Shanghai Noon"
3633,"On Her Majesty's Secret Service (1969)","Action|Adventure|Romance|Thriller",NA,"On Her Majesty's Secret Service"
3635,"Spy Who Loved Me, The (1977)","Action|Adventure|Thriller",NA,"Spy Who Loved Me, The"
3638,"Moonraker (1979)","Action|Adventure|Sci-Fi|Thriller",NA,"Moonraker"
3639,"Man with the Golden Gun, The (1974)","Action|Adventure|Thriller",NA,"Man with the Golden Gun, The"
3646,"Big Momma's House (2000)","Comedy",NA,"Big Momma's House"
3654,"Guns of Navarone, The (1961)","Action|Adventure|Drama|War",NA,"Guns of Navarone, The"
3668,"Romeo and Juliet (1968)","Drama|Romance",NA,"Romeo and Juliet"
3671,"Blazing Saddles (1974)","Comedy|Western",NA,"Blazing Saddles"
3676,"Eraserhead (1977)","Drama|Horror",NA,"Eraserhead"
3681,"For a Few Dollars More (Per qualche dollaro in più) (1965)","Action|Drama|Thriller|Western",NA,"For a Few Dollars More (Per qualche dollaro in più)"
3683,"Blood Simple (1984)","Crime|Drama|Film-Noir",NA,"Blood Simple"
3686,"Flatliners (1990)","Horror|Sci-Fi|Thriller",NA,"Flatliners"
3688,"Porky's (1982)","Comedy",NA,"Porky's"
3697,"Predator 2 (1990)","Action|Sci-Fi|Thriller",NA,"Predator 2"
3698,"Running Man, The (1987)","Action|Sci-Fi",NA,"Running Man, The"
3699,"Starman (1984)","Adventure|Drama|Romance|Sci-Fi",NA,"Starman"
3701,"Alien Nation (1988)","Crime|Drama|Sci-Fi|Thriller",NA,"Alien Nation"
3702,"Mad Max (1979)","Action|Adventure|Sci-Fi",NA,"Mad Max"
3703,"Road Warrior, The (Mad Max 2) (1981)","Action|Adventure|Sci-Fi|Thriller",NA,"Road Warrior, The (Mad Max 2)"
3704,"Mad Max Beyond Thunderdome (1985)","Action|Adventure|Sci-Fi",NA,"Mad Max Beyond Thunderdome"
3707,"9 1/2 Weeks (Nine 1/2 Weeks) (1986)","Drama|Romance",NA,"9 1/2 Weeks (Nine 1/2 Weeks)"
3708,"Firestarter (1984)","Horror|Thriller",NA,"Firestarter"
3717,"Gone in 60 Seconds (2000)","Action|Crime",NA,"Gone in 60 Seconds"
3730,"Conversation, The (1974)","Drama|Mystery",NA,"Conversation, The"
3735,"Serpico (1973)","Crime|Drama",NA,"Serpico"
3740,"Big Trouble in Little China (1986)","Action|Adventure|Comedy|Fantasy",NA,"Big Trouble in Little China"
3741,"Badlands (1973)","Crime|Drama|Thriller",NA,"Badlands"
3742,"Battleship Potemkin (1925)","Drama|War",NA,"Battleship Potemkin"
3744,"Shaft (2000)","Action|Crime|Thriller",NA,"Shaft"
3745,"Titan A.E. (2000)","Action|Adventure|Animation|Children|Sci-Fi",NA,"Titan A.E."
3751,"Chicken Run (2000)","Animation|Children|Comedy",NA,"Chicken Run"
3752,"Me, Myself & Irene (2000)","Adventure|Comedy",NA,"Me, Myself & Irene"
3753,"Patriot, The (2000)","Action|Drama|War",NA,"Patriot, The"
3755,"Perfect Storm, The (2000)","Drama|Thriller",NA,"Perfect Storm, The"
3763,"F/X (1986)","Action|Crime|Thriller",NA,"F/X"
3783,"Croupier (1998)","Crime|Drama",NA,"Croupier"
3784,"Kid, The (2000)","Comedy|Fantasy",NA,"Kid, The"
3785,"Scary Movie (2000)","Comedy|Horror",NA,"Scary Movie"
3791,"Footloose (1984)","Drama",NA,"Footloose"
3793,"X-Men (2000)","Action|Adventure|Sci-Fi",NA,"X-Men"
3798,"What Lies Beneath (2000)","Drama|Horror|Mystery",NA,"What Lies Beneath"
3809,"What About Bob? (1991)","Comedy",NA,"What About Bob?"
3812,"Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)","Comedy",NA,"Everything You Always Wanted to Know About Sex * But Were Afraid to Ask"
3821,"Nutty Professor II: The Klumps (2000)","Comedy",NA,"Nutty Professor II: The Klumps"
3824,"Autumn in New York (2000)","Drama|Romance",NA,"Autumn in New York"
3825,"Coyote Ugly (2000)","Comedy|Drama|Romance",NA,"Coyote Ugly"
3826,"Hollow Man (2000)","Horror|Sci-Fi|Thriller",NA,"Hollow Man"
3827,"Space Cowboys (2000)","Action|Adventure|Comedy|Sci-Fi",NA,"Space Cowboys"
3831,"Saving Grace (2000)","Comedy",NA,"Saving Grace"
3836,"Kelly's Heroes (1970)","Action|Comedy|War",NA,"Kelly's Heroes"
3852,"Tao of Steve, The (2000)","Comedy",NA,"Tao of Steve, The"
3861,"Replacements, The (2000)","Comedy",NA,"Replacements, The"
3863,"Cell, The (2000)","Drama|Horror|Thriller",NA,"Cell, The"
3868,"Naked Gun: From the Files of Police Squad!, The (1988)","Action|Comedy|Crime|Romance",NA,"Naked Gun: From the Files of Police Squad!, The"
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)","Comedy",NA,"Naked Gun 2 1/2: The Smell of Fear, The"
3882,"Bring It On (2000)","Comedy",NA,"Bring It On"
3893,"Nurse Betty (2000)","Comedy|Crime|Drama|Romance|Thriller",NA,"Nurse Betty"
3897,"Almost Famous (2000)","Drama",NA,"Almost Famous"
3910,"Dancer in the Dark (2000)","Drama|Musical",NA,"Dancer in the Dark"
3911,"Best in Show (2000)","Comedy",NA,"Best in Show"
3916,"Remember the Titans (2000)","Drama",NA,"Remember the Titans"
3917,"Hellraiser (1987)","Horror",NA,"Hellraiser"
